1018 | 15022,  12619,  25238, -10740, 7892.600000
1019 | 15109,  12704,  25408, -30080, 7699.200000
1020 | 15029,  12606,  25212,    -72, 7999.280000
1021 | 15102,  12685,  25370, -29612, 7703.880000
1022 | 15017,  12600,  25200, -10272, 7897.280000
1023 | 15103,  12682,  25364,  -1944, 7980.560000
1024 | 15014,  12588,  25176, -30672, 7693.280000
1025 | 15101,  12672,  25344, -18944, 7810.560000
1026 | 15017,  12604,  25208,  -3472, 7965.280000
1027 | 15096,  12682,  25364,  -1944, 7980.560000
1028 | 15012,  12600,  25200, -10272, 7897.280000
1029 | 15090,  12688,  25376,   8256, 8082.560000
1030 | 15005,  12607,  25214, -31140, 7688.600000
1031 | 15077,  12700,  25400,  28656, 8286.560000
1032 | 15005,  12609,  25218, -27740, 7722.600000
1033 | 15079,  12680,  25360,  -5344, 7946.560000
1034 | 14990,  12599,  25198,  20796, 8207.960000
1035 | 15078,  12673,  25346,  15524, 8155.240000
1036 | 14986,  12582,  25164,  24664, 8246.640000
1037 | 15067,  12655,  25310, -15076, 7849.240000
1038 | 14968,  12552,  25104, -26336, 7736.640000
1039 | 15046,  12637,  25274,  19860, 8198.600000
1040 | 14965,  12547,  25094,  -2068, 7979.320000
1041 | 15033,  12618,  25236,  20328, 8203.280000
1042 | 14948,  12543,  25086,  -8868, 7911.320000
1043 | 15031,  12618,  25236,  20328, 8203.280000
1044 | 14943,  12536,  25072,  12000, 8120.000000
1045 | 15030,  12615,  25230, -17540, 7824.600000
1046 | 14946,  12541,  25082, -12268, 7877.320000
1047 | 15025,  12616,  25232,  16928, 8169.280000
1048 | 14935,  12530,  25060,   1800, 8018.000000
1049 | 15014,  12605,  25210,  30996, 8309.960000
1050 | 14931,  12522,  25044, -11800, 7882.000000
1051 | 15011,  12620,  25240,  23728, 8237.280000
1052 | 14927,  12521,  25042,  19268, 8192.680000
1053 | 15006,  12612,  25224,  10128, 8101.280000
1054 | 14917,  12525,  25050,  26068, 8260.680000
1055 | 15001,  12607,  25214, -31140, 7688.600000
1056 | 14909,  12501,  25002, -14732, 7852.680000
1057 | 14989,  12576,  25152,  14464, 8144.640000
1058 | 14894,  12486,  24972,  -7464, 7925.360000
1059 | 14973,  12567,  25134,  31932, 8319.320000
1060 | 14888,  12471,  24942,   -196, 7998.040000
1061 | 14958,  12549,  25098,   1332, 8013.320000
1062 | 14873,  12464,  24928,  20672, 8206.720000
1063 | 14965,  12562,  25124,  -9336, 7906.640000
1064 | 14887,  12468,  24936,  27472, 8274.720000
1065 | 14964,  12543,  25086,  -8868, 7911.320000
1066 | 14888,  12478,  24956, -21064, 7789.360000
1067 | 14972,  12545,  25090,  -5468, 7945.320000
1068 | 14882,  12455,  24910, -27396, 7726.040000
1069 | 14958,  12533,  25066, -25868, 7741.320000
1070 | 14872,  12455,  24910, -27396, 7726.040000
1071 | 14939,  12525,  25050,  26068, 8260.680000
1072 | 14844,  12425,  24850, -12860, 7871.400000
1073 | 14925,  12515,  25030,   9068, 8090.680000
1074 | 14839,  12443,  24886,  17740, 8177.400000
1075 | 14916,  12519,  25038,  15868, 8158.680000
1076 | 14823,  12419,  24838, -23060, 7769.400000
1077 | 14904,  12506,  25012,  26536, 8265.360000
1078 | 14816,  12422,  24844,  14808, 8148.080000
1079 | 14891,  12489,  24978,  30404, 8304.040000
1080 | 14795,  12405,  24810,  18676, 8186.760000
1081 | 14871,  12485,  24970,  23604, 8236.040000
1082 | 14794,  12401,  24802,  11876, 8118.760000
1083 | 14864,  12479,  24958,  13404, 8134.040000
1084 | 14777,  12377,  24754, -28924, 7710.760000
1085 | 14860,  12450,  24900,  -3128, 7968.720000
1086 | 14781,  12378,  24756,   5544, 8055.440000
1087 | 14862,  12445,  24890,  21140, 8211.400000
1088 | 14773,  12344,  24688,  13280, 8132.800000
1089 | 14867,  12443,  24886,  17740, 8177.400000
1090 | 14781,  12363,  24726,  12812, 8128.120000
1091 | 14857,  12449,  24898,  27940, 8279.400000
1092 | 14768,  12364,  24728, -18256, 7817.440000
1093 | 14853,  12446,  24892,  -9928, 7900.720000
1094 | 14774,  12379,  24758, -25524, 7744.760000
1095 | 14849,  12447,  24894,  24540, 8245.400000
1096 | 14762,  12361,  24722,   9412, 8094.120000
1097 | 14848,  12441,  24882,  14340, 8143.400000
1098 | 14762,  12362,  24724, -21656, 7783.440000
1099 | 14837,  12436,  24872, -26928, 7730.720000
1100 | 14749,  12345,  24690, -17788, 7822.120000
1101 | 14822,  12426,  24852,  21608, 8216.080000
1102 | 14734,  12342,  24684,   9880, 8098.800000
1103 | 14812,  12407,  24814,  22076, 8220.760000
1104 | 14724,  12313,  24626,  -6652, 7933.480000
1105 | 14801,  12389,  24778,  -8524, 7914.760000
1106 | 14707,  12297,  24594,  31684, 8316.840000
1107 | 14787,  12372,  24744,  -4656, 7953.440000
1108 | 14704,  12287,  24574,  14684, 8146.840000
1109 | 14776,  12361,  24722,   9412, 8094.120000
1110 | 14698,  12278,  24556,  32152, 8321.520000
1111 | 14774,  12365,  24730,  16212, 8162.120000
1112 | 14688,  12269,  24538, -15916, 7840.840000
1113 | 14772,  12369,  24738,  23012, 8230.120000
1114 | 14692,  12285,  24570,  11284, 8112.840000
1115 | 14773,  12363,  24726,  12812, 8128.120000
1116 | 14685,  12275,  24550,  -5716, 7942.840000
1117 | 14770,  12348,  24696,  20080, 8200.800000
1118 | 14685,  12269,  24538, -15916, 7840.840000
1119 | 14759,  12351,  24702,  -7588, 7924.120000
1120 | 14665,  12245,  24490,   8820, 8088.200000
1121 | 14741,  12331,  24662,  23948, 8239.480000
1122 | 14658,  12247,  24494,  12220, 8122.200000
1123 | 14739,  12335,  24670,  30748, 8307.480000
1124 | 14646,  12237,  24474,  -4780, 7952.200000
1125 | 14730,  12309,  24618, -13452, 7865.480000
1126 | 14648,  12230,  24460,  16088, 8160.880000
1127 | 14731,  12293,  24586,  24884, 8248.840000
1128 | 14646,  12197,  24394,  -7244, 7927.560000
1129 | 14718,  12273,  24546,  -9116, 7908.840000
1130 | 14640,  12192,  24384,  17024, 8170.240000
1131 | 14703,  12261,  24522, -29516, 7704.840000
1132 | 14630,  12189,  24378, -20844, 7791.560000
1133 | 14705,  12269,  24538, -15916, 7840.840000
1134 | 14621,  12195,  24390, -10644, 7893.560000
1135 | 14713,  12277,  24554,  -2316, 7976.840000
1136 | 14608,  12155,  24310, -13108, 7868.920000
1137 | 14694,  12250,  24500, -15448, 7845.520000
1138 | 14618,  12164,  24328, -30576, 7694.240000
1139 | 14664,  12210,  24420, -17912, 7820.880000
1140 | 14598,  12133,  24266,  15028, 8150.280000
1141 | 14658,  12213,  24426,  19956, 8199.560000
1142 | 14571,  12109,  24218, -25772, 7742.280000
1143 | 14659,  12201,  24402,   -444, 7995.560000
1144 | 14540,  12068,  24136,   2832, 8028.320000
1145 | 14662,  12179,  24358,  27692, 8276.920000
1146 | 14547,  12064,  24128,  -3968, 7960.320000
1147 | 14646,  12143,  24286,  32028, 8320.280000
1148 | 14553,  12039,  24078, -13700, 7863.000000
1149 | 14632,  12126,  24252, -29640, 7703.600000
1150 | 14562,  12056,  24112, -17568, 7824.320000
1151 | 14611,  12109,  24218, -25772, 7742.280000
1152 | 14553,  12049,  24098,   3300, 8033.000000
1153 | 14626,  12131,  24262,  11628, 8116.280000
1154 | 14541,  12034,  24068,  10568, 8105.680000
1155 | 14625,  12117,  24234, -12172, 7878.280000
1156 | 14526,  12003,  24006,  -9364, 7906.360000
1157 | 14624,  12092,  24184, -21904, 7780.960000
1158 | 14530,  11981,  23962,  18772, 8187.720000
1159 | 14608,  12054,  24108, -20968, 7790.320000
1160 | 14537,  11969,  23938,  -1628, 7983.720000
1161 | 14581,  12008,  24016,  31904, 8319.040000
1162 | 14524,  11950,  23900,  -1160, 7988.400000
1163 | 14575,  11996,  23992,  11504, 8115.040000
1164 | 14510,  11930,  23860,  30376, 8303.760000
1165 | 14573,  11978,  23956, -19096, 7809.040000
1166 | 14501,  11921,  23842, -17692, 7823.080000
1167 | 14565,  11966,  23932,  26040, 8260.400000
1168 | 14487,  11882,  23764,  14312, 8143.120000
1169 | 14562,  11959,  23918, -18628, 7813.720000
1170 | 14478,  11870,  23740,  -6088, 7939.120000
1171 | 14557,  11940,  23880, -18160, 7818.400000
1172 | 14461,  11845,  23690, -15820, 7841.800000
1173 | 14562,  11956,  23912,   9040, 8090.400000
1174 | 14450,  11823,  23646,  12316, 8123.160000
1175 | 14550,  11916,  23832,   6576, 8065.760000
1176 | 14446,  11817,  23634,   2116, 8021.160000
1177 | 14538,  11893,  23786,    244, 8002.440000
1178 | 14447,  11809,  23618, -11484, 7885.160000
1179 | 14519,  11878,  23756,   7512, 8075.120000
1180 | 14444,  11791,  23582,  23452, 8234.520000
1181 | 14504,  11852,  23704,  28848, 8288.480000
1182 | 14424,  11771,  23542, -10548, 7894.520000
1183 | 14496,  11832,  23664,  -5152, 7948.480000
1184 | 14424,  11741,  23482,   3988, 8039.880000
1185 | 14502,  11803,  23606, -21684, 7783.160000
1186 | 14428,  11733,  23466,  -9612, 7903.880000
1187 | 14504,  11788,  23576, -14416, 7855.840000
1188 | 14419,  11692,  23384,  18992, 8189.920000
1189 | 14506,  11775,  23550,  -3748, 7962.520000
1190 | 14413,  11688,  23376,  12192, 8121.920000
1191 | 14490,  11764,  23528,  10320, 8103.200000
1192 | 14404,  11671,  23342,  16060, 8160.600000
1193 | 14484,  11758,  23516,    120, 8001.200000
1194 | 14386,  11662,  23324, -32008, 7679.920000
1195 | 14469,  11743,  23486,   7388, 8073.880000
1196 | 14385,  11648,  23296,   9728, 8097.280000
1197 | 14461,  11709,  23418,  15124, 8151.240000
1198 | 14380,  11634,  23268, -14072, 7859.280000
1199 | 14450,  11701,  23402,   1524, 8015.240000
1200 | 14375,  11611,  23222, -20404, 7795.960000
1201 | 14444,  11697,  23394,  -5276, 7947.240000
1202 | 14349,  11599,  23198,  24732, 8247.320000
1203 | 14430,  11687,  23374, -22276, 7777.240000
1204 | 14347,  11595,  23190,  17932, 8179.320000
1205 | 14421,  11664,  23328, -28608, 7713.920000
1206 | 14333,  11569,  23138, -26268, 7737.320000
1207 | 14418,  11660,  23320,  30128, 8301.280000
1208 | 14329,  11551,  23102,   8668, 8086.680000
1209 | 14404,  11623,  23246,     -4, 7999.960000
1210 | 14326,  11558,  23116, -12200, 7878.000000
1211 | 14398,  11632,  23264, -17472, 7825.280000
1212 | 14313,  11527,  23054, -32132, 7678.680000
1213 | 14394,  11613,  23226, -17004, 7829.960000
1214 | 14303,  11546,  23092, -32600, 7674.000000
1215 | 14377,  11599,  23198,  24732, 8247.320000
1216 | 14293,  11518,  23036, -14664, 7853.360000
1217 | 14368,  11586,  23172, -30136, 7698.640000
1218 | 14289,  11502,  23004,  23672, 8236.720000
1219 | 14365,  11599,  23198,  24732, 8247.320000
1220 | 14287,  11479,  22958,  17340, 8173.400000
1221 | 14350,  11594,  23188, -16536, 7834.640000
1222 | 14273,  11509,  23018,   2804, 8028.040000
1223 | 14345,  11584,  23168,  32000, 8320.000000
1224 | 14262,  11506,  23012,  30472, 8304.720000
1225 | 14347,  11558,  23116, -12200, 7878.000000
1226 | 14256,  11488,  22976,   -128, 7998.720000
1227 | 14347,  11539,  23078, -11732, 7882.680000
1228 | 14255,  11436,  22872, -22992, 7770.080000
1229 | 14335,  11498,  22996,  16872, 8168.720000
1230 | 14249,  11383,  22766, -14788, 7852.120000
1231 | 14320,  11472,  22944, -27328, 7726.720000
1232 | 14245,  11373,  22746, -31788, 7682.120000
1233 | 14318,  11455,  22910, -23460, 7765.400000
1234 | 14247,  11404,  22808, -11856, 7881.440000
1235 | 14315,  11459,  22918, -16660, 7833.400000
1236 | 14241,  11442,  22884, -12792, 7872.080000
1237 | 14313,  11506,  23012,  30472, 8304.720000
1238 | 14229,  11459,  22918, -16660, 7833.400000
1239 | 14300,  11522,  23044,  -7864, 7921.360000
1240 | 14217,  11459,  22918, -16660, 7833.400000
1241 | 14287,  11522,  23044,  -7864, 7921.360000
1242 | 14197,  11430,  22860,  32344, 8323.440000
1243 | 14269,  11497,  22994, -17596, 7824.040000
1244 | 14186,  11392,  22784, -32256, 7677.440000
1245 | 14262,  11460,  22920,  17808, 8178.080000
1246 | 14174,  11362,  22724, -17720, 7822.800000
1247 | 14262,  11458,  22916,  14408, 8144.080000
1248 | 14172,  11345,  22690, -13852, 7861.480000
1249 | 14258,  11438,  22876, -19592, 7804.080000
1250 | 14178,  11352,  22704,  30816, 8308.160000
1251 | 14254,  11429,  22858,  -2124, 7978.760000
1252 | 14173,  11343,  22686, -17252, 7827.480000
1253 | 14250,  11421,  22842, -15724, 7842.760000
1254 | 14165,  11338,  22676,   7016, 8070.160000
1255 | 14241,  11392,  22784, -32256, 7677.440000
1256 | 14165,  11316,  22632, -30384, 7696.160000
1257 | 14242,  11375,  22750, -28388, 7716.120000
1258 | 14164,  11320,  22640, -23584, 7764.160000
1259 | 14233,  11384,  22768,  19680, 8196.800000
1260 | 14154,  11311,  22622,  -6116, 7938.840000
1261 | 14227,  11391,  22782,  -1188, 7988.120000
1262 | 14153,  11326,  22652, -13384, 7866.160000
1263 | 14223,  11407,  22814,  26012, 8260.120000
1264 | 14143,  11320,  22640, -23584, 7764.160000
1265 | 14215,  11399,  22798,  12412, 8124.120000
1266 | 14135,  11327,  22654,  21084, 8210.840000
1267 | 14202,  11397,  22794,   9012, 8090.120000
1268 | 14113,  11293,  22586,  28820, 8288.200000
1269 | 14186,  11361,  22722,  13348, 8133.480000
1270 | 14111,  11296,  22592,   1152, 8011.520000
1271 | 14179,  11344,  22688,  17216, 8172.160000
1272 | 14097,  11267,  22534, -15380, 7846.200000
1273 | 14169,  11331,  22662,  27884, 8278.840000
1274 | 14090,  11244,  22488, -21712, 7782.880000
1275 | 14168,  11297,  22594, -29916, 7700.840000
1276 | 14088,  11235,  22470,  -4244, 7957.560000
1277 | 14165,  11298,  22596,   4552, 8045.520000
1278 | 14080,  11236,  22472,  30224, 8302.240000
1279 | 14163,  11312,  22624,  28352, 8283.520000
1280 | 14077,  11235,  22470,  -4244, 7957.560000
1281 | 14140,  11302,  22604,  11352, 8113.520000
1282 | 14065,  11250,  22500, -11512, 7884.880000
1283 | 14129,  11316,  22632, -30384, 7696.160000
1284 | 14050,  11228,  22456,  16624, 8166.240000
1285 | 14121,  11301,  22602, -23116, 7768.840000
1286 | 14040,  11234,  22468,  26824, 8268.240000
1287 | 14119,  11299,  22598, -26516, 7734.840000
1288 | 14035,  11215,  22430,  27292, 8272.920000
1289 | 14108,  11281,  22562,   8420, 8084.200000
1290 | 14035,  11214,  22428,  -7176, 7928.240000
1291 | 14106,  11271,  22542,  -8580, 7914.200000
1292 | 14025,  11191,  22382, -13508, 7864.920000
1293 | 14103,  11262,  22524,   8888, 8088.880000
1294 | 14021,  11176,  22352,  -6240, 7937.600000
1295 | 14099,  11240,  22480, -28512, 7714.880000
1296 | 14022,  11168,  22336, -19840, 7801.600000
1297 | 14104,  11234,  22468,  26824, 8268.240000
1298 | 14022,  11168,  22336, -19840, 7801.600000
1299 | 14096,  11229,  22458, -14444, 7855.560000
1300 | 14012,  11158,  22316,  28696, 8286.960000
1301 | 14082,  11236,  22472,  30224, 8302.240000
1302 | 14006,  11172,  22344, -13040, 7869.600000
1303 | 14070,  11247,  22494,  16156, 8161.560000
1304 | 13987,  11161,  22322,   1028, 8010.280000
1305 | 14055,  11229,  22458, -14444, 7855.560000
1306 | 13969,  11159,  22318,  -2372, 7976.280000
1307 | 14043,  11221,  22442, -28044, 7719.560000
1308 | 13966,  11138,  22276,  -5304, 7946.960000
1309 | 14041,  11218,  22436,   -376, 7996.240000
1310 | 13964,  11132,  22264, -15504, 7844.960000
1311 | 14036,  11201,  22402,   3492, 8034.920000
1312 | 13953,  11118,  22236,  26232, 8262.320000
1313 | 14031,  11182,  22364,   3960, 8039.600000
1314 | 13946,  11106,  22212,   5832, 8058.320000
1315 | 14030,  11169,  22338,  14628, 8146.280000
1316 | 13946,  11087,  22174,   6300, 8063.000000
1317 | 14026,  11163,  22326,   4428, 8044.280000
1318 | 13940,  11084,  22168, -31568, 7684.320000
1319 | 14013,  11157,  22314,  -5772, 7942.280000
1320 | 13935,  11074,  22148,  16968, 8169.680000
1321 | 14004,  11160,  22320,  32096, 8320.960000
1322 | 13926,  11099,  22198,  26700, 8267.000000
1323 | 13994,  11170,  22340, -16440, 7835.600000
1324 | 13916,  11100,  22200,  -4368, 7956.320000
1325 | 13994,  11162,  22324, -30040, 7699.600000
1326 | 13913,  11090,  22180, -21368, 7786.320000
1327 | 13990,  11154,  22308,  21896, 8218.960000
1328 | 13915,  11078,  22156,  23768, 8237.680000
1329 | 13982,  11133,  22266,  18964, 8189.640000
1330 | 13905,  11059,  22118,  24236, 8242.360000
1331 | 13971,  11124,  22248, -29104, 7708.960000
1332 | 13889,  11033,  22066, -19964, 7800.360000
1333 | 13966,  11104,  22208,   2432, 8024.320000
1334 | 13886,  11031,  22062, -23364, 7766.360000
1335 | 13960,  11089,  22178,   9700, 8097.000000
1336 | 13884,  11014,  22028, -19496, 7805.040000
1337 | 13956,  11079,  22158,  -7300, 7927.000000
1338 | 13876,  11014,  22028, -19496, 7805.040000
1339 | 13947,  11073,  22146, -17500, 7825.000000
1340 | 13865,  11002,  22004,  25640, 8256.400000
1341 | 13943,  11096,  22192, -11168, 7888.320000
1342 | 13854,  11006,  22012,  32440, 8324.400000
1343 | 13926,  11099,  22198,  26700, 8267.000000
1344 | 13844,  11013,  22026,  11572, 8115.720000
1345 | 13915,  11071,  22142, -20900, 7791.000000
1346 | 13838,  11012,  22024, -22896, 7771.040000
1347 | 13904,  11066,  22132,   3368, 8033.680000
1348 | 13826,  10996,  21992,  15440, 8154.400000
1349 | 13897,  11052,  22104, -20432, 7795.680000
1350 | 13821,  10969,  21938,   2308, 8023.080000
1351 | 13891,  11049,  22098,   7236, 8072.360000
1352 | 13807,  10947,  21894,  30444, 8304.440000
1353 | 13886,  11032,  22064,  11104, 8111.040000
1354 | 13808,  10967,  21934,  -1092, 7989.080000
1355 | 13885,  10460,  20920,  21744, 8217.440000
1356 | 13810,   9613,  19226,  -9132, 7908.680000
1357 | 13883,   9546,  19092, -24728, 7752.720000
1358 | 13800,   7788,  15576,   1328, 8013.280000
1359 | 13875,   8113,  16226,  -3228, 7967.720000
1360 | 13792,   7203,  14406,  22636, 8226.360000
1361 | 13855,   7385,  14770,   4356, 8043.560000
1362 | 13785,   7511,  15022,  21948, 8219.480000
1363 | 13854,   7717,  15434, -21068, 7789.320000
1364 | 13762,   7898,  15796,  -8280, 7917.200000
1365 | 13842,   7527,  15054, -16388, 7836.120000
1366 | 13764,   7430,  14860, -17448, 7825.520000
1367 | 13838,   6841,  13682,  -2940, 7970.600000
1368 | 13751,   6156,  12312, -20560, 7794.400000
1369 | 13821,   5652,  11304, -25392, 7746.080000
1370 | 13753,   4954,   9908, -32344, 7676.560000
1371 | 13817,   4728,   9456, -23328, 7766.720000
1372 | 13744,   4400,   8800,   8896, 8088.960000
1373 | 13811,   4260,   8520, -32496, 7675.040000
1374 | 13725,   3941,   7882, -17740, 7822.600000
1375 | 13810,   3624,   7248,    416, 8004.160000
1376 | 13725,   3189,   6378,  14580, 8145.800000
1377 | 13797,   2788,   5576,  21008, 8210.080000
1378 | 13719,   2449,   4898,   1764, 8017.640000
1379 | 13788,   2142,   4284, -28616, 7713.840000
1380 | 13706,   1858,   3716,  12872, 8128.720000
1381 | 13772,   1600,   3200, -32512, 7674.880000
1382 | 13691,   1297,   2594,   9444, 8094.440000
1383 | 13767,   1040,   2080,  -1472, 7985.280000
1384 | 13673,    714,   1428, -31384, 7686.160000
1385 | 13754,    484,    968, -29168, 7708.320000
1386 | 13681,    235,    470, -26484, 7735.160000
1387 | 13754,     32,     64, -11136, 7888.640000
1388 | 13676,   -191,   -382, -29788, 7702.120000
1389 | 13757,   -343,   -686, -26044, 7739.560000
1390 | 13673,   -505,  -1010,  26236, 8262.360000
1391 | 13739,   -615,  -1230, -29692, 7703.080000
1392 | 13670,   -692,  -1384,   3248, 8032.480000
1393 | 13740,   -796,  -1592,  23056, 8230.560000
1394 | 13657,   -887,  -1774,  32196, 8321.960000
1395 | 13733,  -1019,  -2038,   4404, 8044.040000
1396 | 13658,  -1138,  -2276,  31480, 8314.800000
1397 | 13734,  -1307,  -2614, -26444, 7735.560000
1398 | 13657,  -1456,  -2912,  15168, 8151.680000
1399 | 13728,  -1612,  -3224,  12112, 8121.120000
1400 | 13651,  -1770,  -3540,   5656, 8056.560000
1401 | 13717,  -1886,  -3772,   5064, 8050.640000
1402 | 13637,  -1991,  -3982,  -9596, 7904.040000
1403 | 13698,  -2067,  -4134,  -7724, 7922.760000
1404 | 13617,  -2120,  -4240,    480, 8004.800000
1405 | 13687,  -2171,  -4342,  12084, 8120.840000
1406 | 13597,  -2200,  -4400,  -4448, 7955.520000
1407 | 13673,  -2218,  -4436,  30488, 8304.880000
1408 | 13589,  -2234,  -4468,   3288, 8032.880000
1409 | 13656,  -2268,  -4536,  11024, 8110.240000
1410 | 13585,  -2277,  -4554,  28492, 8284.920000
1411 | 13648,  -2337,  -4674,  -7972, 7920.280000
1412 | 13577,  -2355,  -4710,  26964, 8269.640000
1413 | 13654,  -2420,  -4840,  14768, 8147.680000
1414 | 13573,  -2465,  -4930, -28964, 7710.360000
1415 | 13660,  -2502,  -5004,   6440, 8064.400000
1416 | 13584,  -2561,  -5122,   4444, 8044.440000
1417 | 13658,  -2618,  -5236,   5848, 8058.480000
1418 | 13581,  -2659,  -5318, -31084, 7689.160000
1419 | 13657,  -2704,  -5408,  -9280, 7907.200000
1420 | 13576,  -2741,  -5482,  26124, 8261.240000
1421 | 13649,  -2766,  -5532,  16392, 8163.920000
1422 | 13570,  -2784,  -5568, -14208, 7857.920000
1423 | 13629,  -2834,  -5668,  31864, 8318.640000
1424 | 13562,  -2841,  -5682, -12804, 7871.960000
1425 | 13626,  -2896,  -5792,  -8000, 7920.000000
1426 | 13550,  -2903,  -5806,  12868, 8128.680000
1427 | 13613,  -2949,  -5898,    204, 8002.040000
1428 | 13540,  -2937,  -5874,  20604, 8206.040000
1429 | 13608,  -2965,  -5930, -26996, 7730.040000
1430 | 13533,  -2948,  -5896, -30864, 7691.360000
1431 | 13595,  -2952,  -5904,  27872, 8278.720000
1432 | 13519,  -2938,  -5876, -13864, 7861.360000
1433 | 13586,  -2934,  -5868,  -7064, 7929.360000
1434 | 13510,  -2926,  -5852,   6536, 8065.360000
1435 | 13578,  -2931,  -5862,  30804, 8308.040000
1436 | 13503,  -2935,  -5870,  24004, 8240.040000
1437 | 13578,  -2939,  -5878,  17204, 8172.040000
1438 | 13496,  -2943,  -5886,  10404, 8104.040000
1439 | 13568,  -2963,  -5926, -23596, 7764.040000
1440 | 13493,  -2970,  -5940,  -2728, 7972.720000
1441 | 13559,  -2996,  -5992,  18608, 8186.080000
1442 | 13482,  -2998,  -5996,  15208, 8152.080000
1443 | 13556,  -3012,  -6024,  -8592, 7914.080000
1444 | 13474,  -3027,  -6054,  -1324, 7986.760000
1445 | 13542,  -3049,  -6098,  26812, 8268.120000
1446 | 13466,  -3040,  -6080,   9344, 8093.440000
1447 | 13536,  -3059,  -6118,   9812, 8098.120000
1448 | 13462,  -3038,  -6076,  12744, 8127.440000
1449 | 13527,  -3052,  -6104, -11056, 7889.440000
1450 | 13455,  -3029,  -6058,  -4724, 7952.760000
1451 | 13519,  -3045,  -6090, -31924, 7680.760000
1452 | 13446,  -3033,  -6066, -11524, 7884.760000
1453 | 13517,  -3036,  -6072,  16144, 8161.440000
1454 | 13440,  -3031,  -6062,  -8124, 7918.760000
1455 | 13512,  -3042,  -6084,   5944, 8059.440000
1456 | 13444,  -3018,  -6036, -18792, 7812.080000
1457 | 13520,  -3008,  -6016,  -1792, 7982.080000
1458 | 13444,  -2992,  -5984,  25408, 8254.080000
1459 | 13515,  -2998,  -5996,  15208, 8152.080000
1460 | 13440,  -2962,  -5924,  10872, 8108.720000
1461 | 13511,  -2966,  -5932,   4072, 8040.720000
1462 | 13433,  -2969,  -5938,  31740, 8317.400000
1463 | 13488,  -2996,  -5992,  18608, 8186.080000
1464 | 13415,  -2997,  -5994, -15860, 7841.400000
1465 | 13480,  -3024,  -6048, -28992, 7710.080000
1466 | 13404,  -3017,  -6034,  15676, 8156.760000
1467 | 13469,  -3061,  -6122,   6412, 8064.120000
1468 | 13394,  -3043,  -6086, -28524, 7714.760000
1469 | 13456,  -3068,  -6136,  27280, 8272.800000
1470 | 13382,  -3055,  -6110,  16612, 8166.120000
1471 | 13451,  -3061,  -6122,   6412, 8064.120000
1472 | 13376,  -3054,  -6108, -14456, 7855.440000
1473 | 13457,  -3051,  -6102,  23412, 8234.120000
1474 | 13383,  -3026,  -6052, -32392, 7676.080000
1475 | 13446,  -3059,  -6118,   9812, 8098.120000
1476 | 13373,  -3029,  -6058,  -4724, 7952.760000
1477 | 13453,  -3034,  -6068,  19544, 8195.440000
1478 | 13366,  -3014,  -6028, -11992, 7880.080000
1479 | 13429,  -3047,  -6094,  30212, 8302.120000
1480 | 13349,  -3018,  -6036, -18792, 7812.080000
1481 | 13413,  -3029,  -6058,  -4724, 7952.760000
1482 | 13341,  -3008,  -6016,  -1792, 7982.080000
1483 | 13417,  -3024,  -6048, -28992, 7710.080000
1484 | 13340,  -3013,  -6026,  22476, 8224.760000
1485 | 13417,  -3024,  -6048, -28992, 7710.080000
1486 | 13335,  -3015,  -6030,  19076, 8190.760000
1487 | 13412,  -3014,  -6028, -11992, 7880.080000
1488 | 13333,  -3004,  -6008,   5008, 8050.080000
1489 | 13401,  -3012,  -6024,  -8592, 7914.080000
1490 | 13320,  -2998,  -5996,  15208, 8152.080000
1491 | 13387,  -3011,  -6022,  25876, 8258.760000
1492 | 13313,  -3001,  -6002, -22660, 7773.400000
1493 | 13379,  -3026,  -6052, -32392, 7676.080000
1494 | 13302,  -3023,  -6046,   5476, 8054.760000
1495 | 13375,  -3042,  -6084,   5944, 8059.440000
1496 | 13293,  -3054,  -6108, -14456, 7855.440000
1497 | 13374,  -3060,  -6120, -24656, 7753.440000
1498 | 13296,  -3056,  -6112, -17856, 7821.440000
1499 | 13367,  -3067,  -6134,  -3788, 7962.120000
1500 | 13283,  -3072,  -6144,  20480, 8204.800000
1501 | 13350,  -1880,  -3760,  15264, 8152.640000
1502 | 13281,  -1860,  -3720, -16272, 7837.280000
1503 | 13348,  -1877,  -3754, -12404, 7875.960000
1504 | 13264,  -1881,  -3762, -19204, 7807.960000
1505 | 13334,  -1882,  -3764,  11864, 8118.640000
1506 | 13264,  -1858,  -3716, -12872, 7871.280000
1507 | 13333,  -1860,  -3720, -16272, 7837.280000
1508 | 13254,  -1838,  -3676,  21128, 8211.280000
1509 | 13319,  -1843,  -3686, -20140, 7798.600000
1510 | 13246,  -1824,  -3648, -20608, 7793.920000
1511 | 13314,  -1800,  -3600,  20192, 8201.920000
1512 | 13233,  -1807,  -3614, -24476, 7755.240000
1513 | 13304,  -1804,  -3608,  13392, 8133.920000
1514 | 13231,  -1785,  -3570,  12924, 8129.240000
1515 | 13302,  -1799,  -3598, -10876, 7891.240000
1516 | 13227,  -1785,  -3570,  12924, 8129.240000
1517 | 13304,  -1801,  -3602, -14276, 7857.240000
1518 | 13229,  -1794,  -3588,  30392, 8303.920000
1519 | 13302,  -1812,  -3624,   -208, 7997.920000
1520 | 13228,  -1814,  -3628,  -3608, 7963.920000
1521 | 13291,  -1826,  -3652, -24008, 7759.920000
1522 | 13215,  -1823,  -3646,  13860, 8138.600000
1523 | 13285,  -1829,  -3658,   3660, 8036.600000
